lemma,Polarity
sin_regenerar,-0.25
sin_registrar,-0.25
sin_reserva,-0.375
sin_resistencia,-0.25
sin_resolver,-0.375
sin_sentido,-0.5
sin_solucionar,-0.375
sin_techo,-0.25
sin_tejer,-0.25
sin_tratamiento,-0.75
sin_tratar,-0.75
sin_vender,-0.25
sin_ventilar,-0.25
sin_vida,-0.437
sin_vivacidad,-0.375
sin_árboles,0.375
sin_éxito,-0.625
sinceramente,0.375
sinceridad,0.313
sincero,0.7
sinclinal,0.25
sincronismo,0.25
sincronizado,0.25
sincronía,0.25
sinecdóquico,0.375
sinestésico,-0.25
sinfonizar,0.25
sinfónico,0.313
siniestro,-0.4585
sinrazón,-0.25
sintomáticamente,-0.375
sintonización,0.25
sinusoidal,0.25
sinverguenza,-0.25
sinvergüenza,0.08349999999999999
sinónimo,0.375
siquiatría,-0.25
sirdar,0.25
sirla,-0.25
sirte,-0.25
sistema_auditivo,-0.25
sistema_de_grabación,0.375
sistema_de_pesos_y_medidas,-0.25
sistema_de_propulsión,-0.25
sistema_de_ventilación,0.25
sistema_de_vigilancia,0.25
sistema_del_gas,0.375
sistema_sensorial,-0.375
sitcom,0.25
sitiador,-0.375
situado,0.25
skibob,-0.25
slang,-0.25
snob,-0.375
snobismo,-0.25
sobado,-0.375
soberano,0.25
soberbia,0.25
soberbio,0.438
sobreabundante,0.625
sobrealimentado,0.375
sobrecalentado,0.25
sobrecogido,0.375
sobreexcitación,-0.5
sobreexplotación,0.375
sobreexposición,0.25
sobrefalda,-0.25
sobrellevar,-0.375
sobrenatural,-0.25
sobrenaturalidad,-0.25
sobrenaturalista,-0.25
sobrenaturalístico,-0.25
sobreprotector,0.25
sobrepuesto,0.25
sobresaliente,0.406
sobresaltado,0.375
sobresalto,-0.5
sobreutilización,0.375
sobrevalorar,0.375
sobreveste,-0.25
sobrexcitado,0.375
socarrón,0.625
socavón,-0.25
sociable,0.542
social,0.393
socialité,0.25
socializado,0.375
socialmente,0.375
socio_del_apostador,-0.25
socio_del_estafador,-0.25
sociobiológicamente,0.25
sociolingüísticamente,0.25
sociopático,-0.5
socorrer,-0.625
socorro,-0.375
soez,-0.625
sofisma,-0.5
sofisticado,0.406
sofocado,-0.375
sofocador,-0.5
soga,-0.25
sojuzgador,-0.25
sojuzgar,-0.375
solaz,-0.25
solazar,0.375
soldados_hostiles,-0.25
soldar,0.25
soldar_a_tope,0.25
soldar_por_puntos,0.25
soleado,0.375
solemnidad,0.292
solenopsis,-0.375
solevantamiento,-0.312
solicitado,0.375
solicitar,0.375
solidez,0.479
sollozar,-0.4
sollozo,-0.312
solresol,-0.25
soluble,0.25
solucionable,0.375
solucionado,0.375
solvencia,0.5
solvente,0.5
solícito,0.438
somatosensorial,-0.25
sombreado,0.25
sombrero_de_ala_ancha,-0.25
sombrero_de_cowboy,-0.25
sombrero_hongo,-0.25
sombroso,0.25
sombrío,-0.5
someterse_a,0.25
somnifobia,-0.25
somnolencia,0.25
somnoliento,0.25
somnífero,0.25
sonar_a_metal,-0.25
sonetear,0.25
sonido_consonante,0.25
sonido_consonántico,0.25
sonido_vocálico,0.375
sonora,0.375
sonoro,0.292
sonotone,-0.375
sonriente,1.0
sonrisa,0.375
sonrosado,0.458
sonsonete,-0.25
sopapo,0.25
soplagaitas,-0.375
soplo_sistólico,-0.25
soplon,-0.25
soponcio,-0.375
soportable,-0.25
soportador,0.625
sordera,-0.75
sordera_de_transmisión,-0.5
sordidez,-0.292
sordo,-0.4
sordomudez,-0.375
sorprender,-0.25
sorprendido,0.25
sortilegio,-0.375
sosegado,0.292
sosegador,-0.25
sosería,-0.292
soso,-0.297
sospecha,-0.25
sospechado,0.375
sospechosamente,-0.25
sospechoso,-0.25
sospechoso_de_asesinato,-0.25
sospechoso_de_robo,-0.25
sostenible,0.563
sostén_principal,0.25
sotana,-0.25
soñador,0.25
soñolencia,0.25
spang,-0.25
speakeasy,-0.5
sprechgesang,0.25
sprint,0.375
staphylococcus,-0.25
starets,0.25
status_asmaticus,-0.25
stent,0.25
stigmatismo,0.375
stogie,-0.5
stogy,-0.5
stout,-0.25
streptopelia,-0.25
streptopelia_turtur,-0.25
suave_al_tacto,0.375
suavidad,0.281
suavizado,0.25
subalimentado,-0.5
subcontinente,0.25
subcultura,0.25
subdesarrollo,-0.625
subexposición,-0.375
subgenus_chen,-0.375
subirse_a,-0.375
subirse_al_tren,-0.375
subjetividad,0.25
subjetivo,0.417
sublevado,0.25
sublevar,0.25
sublimado,0.5
sublime,0.75
sublimidad,0.25
subnormalidad,-0.25
suborden_Lipotyphla,0.25
subpoblado,-0.375
subproducción,-0.5
subrayado,-0.25
subsanable,0.5
subsidiar,0.25
subsidio_de_enfermedad,-0.25
subsistir,0.5
substancia,0.375
substancial,0.375
substituible,0.375
substractivo,0.375
subsónico,0.375
subvencionar,0.25
subversivo,-0.25
subwoofer,-0.25
subyacente,-0.333
subyugable,0.25
subyugado,-0.5
subyugador,-0.25
succionar,-0.25
sucedáneo,-0.75
sucesión_ecológica,0.25
suciedad,-0.306
sucintamente,0.375
sucinto,0.375
sucio,-0.281
sudismo,0.25
sudor_frío,-0.25
sueldo_de_hambre,-0.625
suelta,-0.25
suertero,0.5
suertudo,0.75
sueño_del_opio,-0.25
sueño_eterno,-0.5
sueño_fantástico,-0.25
suficiente,0.563
sufragio,0.25
sufridor,-0.25
sufrimiento,-0.578
sufrir,-0.273
sufrir_un_colapso_nervioso,-0.75
sufrir_una_crisis_nerviosa,-0.75
sufrir_una_regresión,-0.625
sugestibilidad,-0.375
sugestionable,0.375
sugestivo,0.375
suicida,-0.875
suicidarse,-0.5
sujetable,0.5
sujetalibros,0.25
sujetar_con_cabilla,0.25
sulfamida,0.25
sulfurado,-0.312
suma_total,0.25
sumatorio,0.25
sumergible,0.5
suministrador,0.25
sumiso,0.475
sumo,0.5
suntuario,0.25
suntuoso,0.375
super,0.375
superable,0.333
superabundancia,0.25
superabundante,0.625
superar_en_estrategia,-0.25
superdotada,0.25
superdotado,0.25
supergigante,0.25
superior,0.3875
superioridad,0.406
supernaturalista,-0.25
superno,0.5
superrealista,-0.25
superrefinado,0.375
supersensible,0.375
supersticioso,-0.375
superstición,-0.5
supervisado,0.375
supervisor,0.25
supervivencia,-0.375
suplementario,0.333
suplente,0.25
suplicio,-0.479
supositivo,0.375
supremacía,0.25
supremo,0.438
supresivo,0.25
suprimible,0.375
suprimido,0.375
surrealista,-0.25
surtir,0.375
susceptible,0.469
suscribir,0.25
suscripción,0.25
suspensión_cardán,0.25
suspensión_de_pagos,0.25
suspicacia,-0.312
suspicaz,0.375
sustancia_viscosa,-0.25
sustancialidad,0.5
sustancioso,0.542
sustantivo,0.25
sustituible,0.375
sustractivo,0.375
sutilidad,-0.25
suturar,0.375
swami,0.25
swing,0.25
syringa,-0.25
sábana_bajera,0.25
sáfico,0.25
sánscrito,0.25
sépidos,0.25
séptimo_cielo,0.25
séquito,0.25
sí,-0.25
síncope,-0.375
síndrome,-0.25
síndrome_de_Cushing,-0.5
síndrome_de_down,-0.25
síndrome_meníngeo,-0.25
sínfisis,-0.5
sínfito,0.25
síntoma,-0.25
sólidamente,0.25
sólido,0.292
sómatico,0.5
sónico,0.375
súbito,0.25
súper,0.688
tabardillo,-0.25
tabardo,-0.375
taberna_clandestina,-0.5
tabla_de_espiritismo,0.25
tacañería,-0.25
tacaño,-0.875
tacha,-0.396
tachuela,0.25
taciturno,-0.25
tacto_ligero,-0.375
tal,0.375
taladro_mecánico,-0.25
talante,0.375
talar,0.25
talento,0.458
talentoso,0.875
talidomida,-0.25
taller_de_encuadernación,0.25
tambaleante,-0.312
tambaleo,-0.375
tanatofobia,-0.5
tanatología,-0.25
tanatorio,-0.375
tangibilidad,0.25
tangible,0.25
tantalio,-0.25
tantarantán,-0.25
tantarán,-0.25
taoismo,0.375
tapa_de_objetivo,0.375
tapado,0.25
tapagujeros,-0.312
tapizado,0.5
tapping,-0.25
taqué,-0.25
tara,-0.344
taraceado,0.5
tarado,-0.375
tarambana,-0.312
tarantismo,-0.375
tarasca,-0.25
tarifas_de_exportación,-0.25
tarjar,-0.25
tartajeo,-0.375
tartamudeo,-0.375
tartufo,-0.375
tarugo,-0.312
tarántula,-0.25
tasable,0.5
tasajear,0.25
tatuar,-0.25
taxabilidad,-0.25
taxonómicamente,0.25
teatro_de_revista,-0.5
techie,0.375
tecnológico,0.313
tecnóloga,0.25
tecnólogo,0.25
tedioso,-0.25
tejanos,-0.25
tejedura_de_punto,0.25
tejemaneje,0.25
tejido,0.25
tejido_de_punto,0.25
telecomedia,0.25
telefonazo,0.25
telescopio_de_Newton,0.25
telescopio_gregoriano,0.25
telescopio_óptico,0.25
telescópico,0.375
teletransportar,0.25
tembloroso,-0.396
temer,-0.583
temerario,-0.3625
temeridad,-0.292
temeroso,-0.375
temible,-0.417
temperamental,0.25
temperamentalmente,0.25
temperatura_ambiente,0.25
temperatura_baja,-0.25
tempestad,-0.375
tempestad_de_lluvia,-0.375
tempestivo,0.375
tempestuoso,-0.469
templado,0.125
temporal_de_lluvias,-0.375
tendenciosidad,0.25
tendencioso,0.292
tender_una_trampa,-0.375
tenebrosidad,-0.25
tenebroso,-1.0
tenencia_de_acciones,0.25
tener_angustia,-0.375
tener_ansias,-0.375
tener_aprensión,-0.375
tener_arcadas,-0.375
tener_desazón,-0.375
tener_miedo,-0.562
tener_náuseas,-0.375
tener_suerte,0.25
tener_unas_palabras,-0.75
tener_éxito,0.625
teniente_de_policía,-0.5
tenis_de_mesa,0.25
tensarse,-0.417
tentable,0.375
tentador,0.5
teoría_de_conjuntos,0.25
teosofismo,0.25
terapia,0.25
terapia_autógena,0.375
terapia_ocupacional,0.25
terapéutico,0.469
teras,-0.375
teratología,-0.25
terazosina,0.25
terciopelo,0.25
tergiversar,-0.292
terminable,0.375
terminado,0.25
termoestable,-0.375
termoplástico,0.25
ternura,0.313
terquedad,-0.344
terracota,-0.5
terrible,-0.562
territorialmente,0.25
terrorismo,-0.5
terrorización,-0.25
terrorífico,-0.625
terroso,0.313
terso,0.375
terylene,0.375
terópodos,-0.25
tesarse,-0.25
tesina,0.25
tesis_doctoral,0.25
testado,0.375
testaduro,-0.75
testamentaría,-0.25
testeado,0.625
tez_morena,-0.25
tez_tostada,-0.25
thriller,-0.25
thuggee,-0.5
tibieza,-0.312
tibio,0.625
ticket,0.313
tie-break,-0.25
tiempo_de_ocio,0.25
tiempo_reglamentario,0.375
tiempo_sincopado,0.25
tienda_especializada,0.25
tierno,0.375
tierra_virgen,-0.375
tiesura,-0.25
tifoidea,-0.25
tifus_epidémico,-0.375
tifus_exantemático,-0.375
tifus_petequial,-0.375
tifus_recurrente,-0.25
timar,-0.286
tintineante,0.417
tipicidad,0.375
tipo_raro,-0.531
tique,0.375
tira_y_afloja,-0.375
tirada,0.25
tirado,0.25
tiranicidio,-0.625
tirar_la_toalla,-0.25
tirar_violentamente,-0.25
tirarse_un_farol,-0.625
tirita,-0.25
tiritar,-0.292
tiritera,-0.375
tiritona,-0.375
tiritón,-0.25
tiroide,-0.312
tiroideo,-0.312
tiroteo,-0.375
tirotoxicosis,0.375
tirón_de_orejas,-0.75
titanio,-0.25
titulado,0.375
titánico,0.313
tiznadura,-0.25
tiznarse,-0.375
tizne,-0.312
tiznón,-0.375
tizón,-0.375
tiñoso,-0.25
toba_volcánica,-0.375
toc!,-0.25
toc_toc,-0.25
tocado,-0.292
tocar_a,-0.25
tocar_a_difuntos,-0.25
tocar_el_clarín,-0.25
tocar_suavemente,-0.25
tocarse,-0.312
tocoferol,0.25
tocón,-0.25
todo,0.25
todo_vale,-0.375
tolazamida,0.25
tole,-0.437
tolerable,0.625
tolerante,0.3
toma_de_control,0.25
tomar_el_aire,0.25
tomar_nota,0.25
tomar_para_sí,0.375
tomar_parte_en,0.25
tomar_prestado,-0.625
tomarse,0.375
tomarse_cinco_minutos,-0.25
tombac,-0.25
tomentoso,-0.375
tonicidad,0.5
tonificado,0.5
tonificar,0.25
tono_áspero,-0.5
tonsurado,0.25
tontaina,-0.375
tontamente,-0.875
tonto,-0.264
tontorrón,-0.375
topar,-0.375
tope,0.25
topero,-0.25
topetar,-0.375
topetear,-0.375
topista,-0.25
toque_de_bocina,-0.25
toque_de_corneta,0.25
toque_de_fajina,0.25
torcedor,-1.0
tories,-0.25
tormenta,-0.5
tormenta_violenta,-0.375
tormenta_ígnea,-0.375
tormento,-0.482
tormentoso,-0.469
torneado,0.688
torpe,-0.2555
torpedear,-0.5
torpeza,-0.25
tortuga_boba,0.25
tortuosidad,-0.25
tortura,-0.469
torturador,-0.437
tos,-0.25
tos_ferina,-0.25
toscamente,-0.375
tosco,-0.446
toser,-0.25
tosquedad,-0.625
tostado,0.375
toxicidad,-0.5
toxicómano,-0.375
toxoplasmosis,-0.375
tozudo,-0.25
trabajador_calificado,0.25
trabajador_cualificado,0.25
trabajador_social,0.25
trabajadora_calificada,0.25
trabajadora_cualificada,0.25
trabajo_duro,-0.25
trabajo_en_equipo,0.25
trabajo_previo,-0.375
trabajo_sucio,-0.5
trabalenguas,-0.375
tracoma,-0.312
tracto,0.25
traducción_incorrecta,-0.5
traficante,-0.25
traficante_de_armas,-0.25
tragedia,-0.312
tragicomedia,0.25
tragicómico,0.25
traicionar,-0.687
traicionero,-0.458
traidor,-0.25
traje_de_baño,-0.25
traje_de_buceo,-0.25
traje_de_campaña,0.375
traje_de_cuartel,-0.25
traje_de_faena,-0.25
traje_de_vuelo,-0.25
traje_espacial,-0.25
tramitación,0.25
trampa_de_arena,-0.375
trampa_humana,-0.375
trampa_para_ratas,-0.25
trampa_para_ratones,-0.375
trampantojo,0.25
tramposo,-0.75
trance_religioso,-0.25
tranquilamente,-0.25
tranquilidad_de_espíritu,-0.25
tranquilizado,0.5
tranquilizador,0.313
tranquilizar,0.333
tranquilizarse,0.313
transcendencia,0.333
transferible,0.25
transformable,0.313
transformado,0.375
transgredir,-0.25
transimisible,0.25
transistor,0.25
transitable,0.313
transitivizar,0.25
transitivo,0.5
transmigración,-0.375
transmundano,0.25
transmutable,0.375
transparente,0.25
transplacentario,0.25
transplantable,0.5
transportable,0.5
transporte_por_camión,0.25
transporte_terrestre,0.25
transtornado,-0.75
transvasar,0.25
trapisonda,-0.292
trascendencia,0.25
trascocina,-0.375
trasgo,-0.375
trasmigración,-0.375
trasmisible,0.5
trasmundano,0.25
trasmutable,0.375
trasparencia,0.313
traspasar_los_límites,-0.375
trasplantable,0.5
trasponer,-0.25
trasto,-0.333
trastornado,-0.5
trastornar,-0.281
trastorno,-0.375
trastorno_auditivo,-0.25
trastorno_cerebral,-0.375
trastorno_de_ansiedad,-0.625
trastorno_de_personalidad,-0.5
trastorno_inmunológico,-0.375
trastorno_maníaco,-0.625
trastorno_mental,-0.25
trastorno_metabólico,-0.5
trastorno_nervioso,-0.375
trastorno_neurológico,-0.375
trastorno_visual,-0.25
trastornos_biliares,-0.625
trata,0.5
tratable,0.521
tratado,0.344
tratado_de_paz,0.25
tratado_equitativo,0.25
tratado_internacional,0.375
tratamiento_de_belleza,0.375
tratamiento_paliativo,-0.25
tratante_de_caballos,-0.25
tratar_animales,0.25
tratar_salvajemente,-0.375
tratarse,-0.25
trato_equitativo,0.25
trato_inhumano,-0.5
trato_justo,0.25
traumatismo,-0.375
traumatizar,-0.75
traumatofobia,-0.25
traumático,-0.5
travestido,0.25
treno,-0.5
trepidación,-0.25
treta,-0.312
tribulación,-0.281
tribunal_de_apelación,-0.375
tribunal_de_justicia,0.25
tribunal_penal,-0.375
tribunal_superior,-0.5
tributabilidad,-0.25
trickster,-0.25
triclormetiazida,0.25
tricloroetileno,-0.25
tricomoniasis,-0.25
tricotado,0.25
tridente,0.25
tridimensional,0.25
trienal,0.375
trifoliado,-0.25
triforio,0.25
trifulca,-0.5
trifurcar,-0.375
trilobita,0.25
trineo_de_vela,0.25
triquion,0.25
triscaidecafobia,-0.25
trisecar,0.375
trisectar,0.375
triste,-0.509
tristemente,-0.5
tristeza,-0.45
tritanopía,0.25
triumfar,0.625
triunfal,0.375
triunfante,0.563
triunfar,0.313
triunfo,0.25
triunvirato,-0.25
triunviro,-0.25
troglodytidae,-0.25
trogon,0.25
trombocitopenia,-0.375
trompeadura,-0.25
tropezar,-0.25
tropismo,0.375
tropo,-0.25
trucar,-0.25
truco,0.25
truco_de_magia,0.25
trueque,0.25
trust,0.25
trágico,-0.437
tríplica,0.25
trípode,0.25
trípode_de_cámara,0.375
tsaine,-0.375
tsunami,-0.25
tubercular,-0.25
tuberculós,-0.25
tubo_acústico,0.25
tuerto,0.375
tufillo,-0.75
tufo,-0.75
tugurio,-0.25
tularemia,-0.25
tullido,-0.5
tumbarse,-0.25
tumbona,-0.25
tumescente,-0.25
tumor,-0.375
tumor_benigno,-0.25
tumulto,-0.271
tumultuoso,-0.375
tunco,-0.5
tupé,0.25
turbado,-0.5
turbador,-0.5
turbamulta,-0.375
turbio,-0.375
turboembrague,-0.25
turbonada,-0.25
turbulencia,-0.375
turbulento,-0.375
turista,0.375
turno,0.25
turístico,0.5
turón,-0.312
tussilago,-0.25
tutelar,0.3125
táctico,-0.25
tártaro_emético,-0.25
técnicamente,0.375
técnico,0.396
ténue,-0.25
términos,0.25
tímpano,0.25
típico,0.375
tísico,-0.625
títeres,0.25
título_convertible,0.25
título_cupón_cero,0.25
título_hipotecario,0.25
tónico,0.375
tórrido,0.313
tórtola,-0.5
tósigo,-0.375
ubicuo,0.25
ufano,0.438
ufanía,-0.25
ulalgia,-0.375
ulcerado,-0.25
ulceroso,-0.25
ultraconservador,0.25
ultraderechista,0.25
ultrajante,-0.5
ultraje,-0.333
ultramicroscopio,-0.25
ultramoderno,0.375
ultramontanismo,-0.25
ultrasónico,0.375
ultravioleta,0.25
umbroso,0.25
umbrío,-0.312
un,-0.375
unanimidad,0.375
ungidor,0.375
unidad_de_conductancia,0.25
unido,0.391
uniformidad,-0.25
unilateralismo,-0.25
unir_en_matrimonio,0.25
unirse_en_matrimonio,0.25
unitario,0.375
universal,0.271
universalmente,-0.25
universo_del_discurso,0.25
unión_aduanera,0.375
unión_consensual,0.25
unánime,0.5
urbanidad,0.475
uretritis,-0.375
urodinia,-0.5
urraca,0.25
usabilidad,0.5
usado,0.281
uso_indebido,-0.25
usual,0.5
usufructo,0.25
usura,0.313
utilidad,0.344
utilitario,0.375
utilitarismo,0.5
utilizable,0.375
utilizado,0.25
utopía,0.313
utrículo,0.25
utópico,0.25
uxoricidio,-0.25
vacaciones,0.375
vaccinia_virus,-0.25
vacilante,-0.25
vacuna,-0.25
vacunación,-0.25
vacunado,-0.4375
vacío_legal,-0.375
vagaroso,0.25
vaginismo,-0.25
vago,-0.268
vaharada,-0.375
vahear,0.25
vaivén,0.25
vajilla_de_porcelana,0.375
valedero,0.75
valer_la_pena,0.25
validación,0.375
validado,0.5
validar,0.469
validez,0.333
valioso,0.688
valor_no_cotizado,0.25
valorable,0.5
valoración_crítica,0.25
valorización_crítica,0.25
vamos,-0.5
vampirismo,0.25
vandalismo,-0.312
vano,-0.284
vaporizable,0.25
vaqueros,-0.25
variabilidad,-0.25
varicela,-0.25
variegación,-0.375
varonil,0.5
vasto,0.438
vaticinio,0.292
vaya,-0.625
vecino,0.25
vehemente,0.438
vejación,-0.542
vejamen,-0.375
vejar,-0.312
veleidoso,-1.0
velludo,0.25
vena_cardinal,0.25
vena_cava,0.25
vena_etmoidal,0.25
vena_ilíaca_primitiva,-0.25
vena_labial_inferior,-0.375
vena_lacrimal,0.25
vena_oftálmica,0.25
vena_oftálmica_superior,0.25
vena_ovárica,-0.375
vena_pancreática,0.25
vena_porta,-0.375
vena_posterior_del_ventrículo_izquierdo,0.25
vena_sigmoide,-0.5
vena_tibial,-0.375
vena_yugular_anterior,-0.375
venas_epigástricas_superiores,0.25
venas_superiores_epigástricas,0.25
vencedor,0.625
vencido,-0.5
vendado,0.375
vendajes,-0.375
vendaval,-0.375
vendible,0.438
vendido,0.5
veneno,-0.333
venerable,0.5
veneración,0.313
venerado,0.563
vengador,-0.25
vengar,-0.25
vengarse,-0.25
vengativo,-0.375
venial,0.25
venirse_abajo,-0.25
venta_condicionada,0.25
ventaja,0.292
ventaja_fiscal,0.25
ventajoso,1.0
ventanilla,0.25
ventarrón,-0.375
ventoso,-0.25
ventriloquia,-0.25
ventrudo,0.25
venturoso,0.875
veracidad,0.313
veraneante,0.375
veratrum,-0.25
veraz,0.563
verboso,0.25
verdad,0.3
verdad_a_medias,-0.375
verdaderamente,0.375
verdadero,0.453
verde-amarillento,0.375
verde-amarillo,0.375
verde_botella,-0.375
verde_guisante,0.25
verde_jade,0.375
verde_mar,0.25
verde_salvia,0.375
verdear,0.25
verdecer,0.25
verdemar,0.375
verdigris,0.375
verdoso,0.375
verdugado,-0.25
verecundia,-0.25
vergüenza,-0.375
verificable,0.438
verificado,0.5
verificador,0.75
verismo,0.5
vermiculado,-0.75
verminoso,-0.75
vermut_dulce,-0.5
vermú_dulce,-0.5
vermú_negro,-0.5
verosimilitud,0.25
verosímil,0.333
verraquera,-0.625
versar,-0.375
verse,0.25
versátil,0.417
versículo,-0.25
verídico,0.458
vesania,-0.25
vesanía,-0.25
vespertiliónidos,0.25
veste,0.375
vestibular,-0.375
vestido_camisero,0.25
vestido_de_cóctel,0.375
vestido_de_novia,-0.25
vestidura,-0.25
vestigial,-0.25
vestirse,0.25
veterano,0.75
veto_de_bolsillo,-0.25
vez,0.25
viabilidad,0.375
viable,0.563
viajante,0.25
viaje_de_lujo,0.375
viaje_de_placer,0.375
viaje_en_diligencia,-0.25
viaje_pesado,-0.25
vibrisas,-0.375
vicealmirante,-0.25
viciado,-0.5
victima_de_robo,-0.375
victoria,0.625
victorioso,0.583
vida_real,0.25
vidrio,-0.375
vidrio_de_Murano,0.25
vieja,-0.25
vieja_bruja,-0.5
vieja_fea,-0.5
vieja_gruñona,-0.25
viejo_chocho,-0.25
viejuja,-0.5
viento,-0.5
viento_del_nordeste,-0.25
viento_del_noreste,-0.25
vigorizado,0.5
vigorizador,0.625
vigorizante,0.625
vigorizar,0.375
vigoroso,0.417
vil,-0.473
vileza,-0.5
vilipendio,-0.917
villana,-0.25
villancico,0.313
villancico_de_navidad,0.375
villano,-0.312
villanía,-0.333
vinculante,0.25
vindicador,0.0
vino_de_misa,0.375
violable,0.375
vioxx,-0.375
virgen,0.375
virginal,0.417
virtual,0.313
virtud_cardinal,-0.25
virtuosillo,0.75
virtuosismo,0.375
virtuoso,0.75
viruela,-0.375
viruela_ovina,-0.25
virulencia,-0.375
virulento,-0.292
visar,0.375
viscoso,0.281
visible,0.458
vislumbre,-0.25
visto_bueno,0.375
vistoso,0.313
visón_americano,-0.375
vital,0.464
vitalidad,0.375
vitalista,0.25
vitalizante,0.625
vitalizar,0.438
vitamina_B2,-0.375
vitamina_e,0.25
vitorear,0.375
vituperación,-0.625
vituperio,-0.469
vituperioso,-0.5
viuda,-0.25
viudo,-0.25
vivace,0.375
vivacidad,0.333
vivaz,0.469
vivazmente,0.375
viveza,0.268
viviente,0.25
vivificante,0.625
vivificar,0.438
vivir_a_costa_de,0.375
vivir_de_gorra,0.375
vivo,0.33
vocalización,0.25
vocería,-0.375
vociferación,-0.5
vocálico,0.625
volante,0.25
volatilizable,0.25
voleibol,0.375
volitivo,0.375
volquete,0.25
volteado,-0.625
voltímetro_electrónico,0.25
volubilidad,-0.625
voluble,-0.562
voluminoso,0.292
volumétricamente,0.375
voluntad_incansable,0.25
voluntariamente,0.75
voluntariedad,-0.5
voluntario,0.2915
voluntarismo,-0.5
voluptuoso,0.583
volver_a_condenar,-0.25
volver_a_encender,-0.25
volver_a_fotografiar,-0.25
volátil,-0.5
vomitar,-0.375
voto_de_confianza,0.5
voyerismo,0.25
voyeurismo,0.25
vulcanita,-0.25
vulcanizador,0.25
vulgar,-0.328
vulgaridad,-0.4
vulgariedad,-0.375
vulgarizador,-0.375
vulnerabilidad,-0.25
vulneración,-0.375
vágil,0.25
válido,0.5
válvula_semilunar,0.25
vía_ancha,0.25
vía_arterial,0.25
vía_estrecha,0.25
vía_expresa,0.25
vía_muerta,-0.25
vía_secundaria,-0.25
vía_subsidiaria,-0.25
víctima,-0.25
víctima_mortal,-0.5
vírgen,0.375
vítor,0.375
vítores,0.375
vívido,0.375
vómer,-0.375
wellerismo,0.25
whodunit,-0.25
wica,0.25
wicca,0.25
woofer,-0.375
xenofobia,-0.25
xenolito,-0.25
xenófobo,-0.75
xeroftalmia,-0.375
xerografía,0.25
xerostomía,-0.375
